,case:concept:name,concept:name,time:timestamp
300,23edcef2-bd68-4ee7-abf1-3b1c8d455e3a,ship goods,2023-12-08 09:55:14
301,23edcef2-bd68-4ee7-abf1-3b1c8d455e3a,archive order,2023-12-08 09:55:16
302,46aaeeed-5afd-443a-a999-60f3ed7f728f,check availability,2023-12-07 18:11:59
303,46aaeeed-5afd-443a-a999-60f3ed7f728f,confirm order,2023-12-07 18:12:01
304,46aaeeed-5afd-443a-a999-60f3ed7f728f,send invoice,2023-12-07 18:12:05
305,46aaeeed-5afd-443a-a999-60f3ed7f728f,ship goods,2023-12-08 09:55:12
306,46aaeeed-5afd-443a-a999-60f3ed7f728f,archive order,2023-12-08 09:55:14
307,5273638c-4ca4-4a13-a9e0-6aab05b7cda9,check availability,2023-12-07 18:12:00
308,5273638c-4ca4-4a13-a9e0-6aab05b7cda9,confirm order,2023-12-07 18:12:03
309,5273638c-4ca4-4a13-a9e0-6aab05b7cda9,send invoice,2023-12-07 18:12:12
310,5273638c-4ca4-4a13-a9e0-6aab05b7cda9,ship goods,2023-12-08 09:55:14
311,5273638c-4ca4-4a13-a9e0-6aab05b7cda9,archive order,2023-12-08 09:55:16
312,21c77510-6908-45e4-aa53-db917352fea9,check availability,2023-12-07 18:12:01
313,21c77510-6908-45e4-aa53-db917352fea9,confirm order,2023-12-07 18:12:05
314,21c77510-6908-45e4-aa53-db917352fea9,send invoice,2023-12-07 18:12:07
315,21c77510-6908-45e4-aa53-db917352fea9,ship goods,2023-12-08 09:55:16
316,21c77510-6908-45e4-aa53-db917352fea9,archive order,2023-12-08 09:55:18
317,b623746f-ad8d-4a0d-82de-304e3df2f3ce,check availability,2023-12-07 18:12:02
318,b623746f-ad8d-4a0d-82de-304e3df2f3ce,confirm order,2023-12-07 18:12:07
319,b623746f-ad8d-4a0d-82de-304e3df2f3ce,send invoice,2023-12-07 18:12:09
320,b623746f-ad8d-4a0d-82de-304e3df2f3ce,ship goods,2023-12-08 09:55:26
321,b623746f-ad8d-4a0d-82de-304e3df2f3ce,archive order,2023-12-08 09:55:28
322,a5a4de37-4fc5-443c-895d-d1ef6ed19e91,check availability,2023-12-07 18:12:03
323,a5a4de37-4fc5-443c-895d-d1ef6ed19e91,confirm order,2023-12-07 18:12:05
324,a5a4de37-4fc5-443c-895d-d1ef6ed19e91,send invoice,2023-12-07 18:12:09
325,a5a4de37-4fc5-443c-895d-d1ef6ed19e91,ship goods,2023-12-08 09:55:13
326,a5a4de37-4fc5-443c-895d-d1ef6ed19e91,archive order,2023-12-08 09:55:15
327,f52a77e9-389f-4d4b-9615-4db68921037d,check availability,2023-12-07 18:12:03
328,f52a77e9-389f-4d4b-9615-4db68921037d,confirm order,2023-12-07 18:12:08
329,f52a77e9-389f-4d4b-9615-4db68921037d,send invoice,2023-12-07 18:12:12
330,f52a77e9-389f-4d4b-9615-4db68921037d,ship goods,2023-12-08 09:55:20
331,f52a77e9-389f-4d4b-9615-4db68921037d,archive order,2023-12-08 09:55:22
332,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1,check availability,2023-12-07 18:12:04
333,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1,confirm order,2023-12-07 18:12:10
334,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1,send invoice,2023-12-07 18:12:17
335,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1,ship goods,2023-12-08 09:55:20
336,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1,archive order,2023-12-08 09:55:22
337,00aa5711-3cee-4b41-afc5-3b0f9bc26f72,check availability,2023-12-07 18:12:06
338,00aa5711-3cee-4b41-afc5-3b0f9bc26f72,confirm order,2023-12-07 18:12:12
339,00aa5711-3cee-4b41-afc5-3b0f9bc26f72,send invoice,2023-12-07 18:12:18
340,00aa5711-3cee-4b41-afc5-3b0f9bc26f72,ship goods,2023-12-08 09:55:22
341,00aa5711-3cee-4b41-afc5-3b0f9bc26f72,archive order,2023-12-08 09:55:24
342,18ca23f7-a85f-4c64-a552-d023f1cfa382,check availability,2023-12-07 18:12:07
343,18ca23f7-a85f-4c64-a552-d023f1cfa382,confirm order,2023-12-07 18:12:13
344,18ca23f7-a85f-4c64-a552-d023f1cfa382,send invoice,2023-12-07 18:12:16
345,18ca23f7-a85f-4c64-a552-d023f1cfa382,ship goods,2023-12-08 09:55:33
346,18ca23f7-a85f-4c64-a552-d023f1cfa382,archive order,2023-12-08 09:55:35
347,0e6624a2-d5e0-4a52-8a57-83044070bdbd,check availability,2023-12-07 18:12:07
348,0e6624a2-d5e0-4a52-8a57-83044070bdbd,confirm order,2023-12-07 18:12:13
349,0e6624a2-d5e0-4a52-8a57-83044070bdbd,send invoice,2023-12-07 18:12:25
350,0e6624a2-d5e0-4a52-8a57-83044070bdbd,ship goods,2023-12-08 09:55:34
351,0e6624a2-d5e0-4a52-8a57-83044070bdbd,archive order,2023-12-08 09:55:35
352,f5c4b90c-6f87-40c8-bef9-3ceede4464f1,check availability,2023-12-07 18:12:09
353,f5c4b90c-6f87-40c8-bef9-3ceede4464f1,confirm order,2023-12-07 18:12:11
354,f5c4b90c-6f87-40c8-bef9-3ceede4464f1,ship goods,2023-12-08 09:55:15
355,f5c4b90c-6f87-40c8-bef9-3ceede4464f1,send invoice,2023-12-08 09:55:21
356,f5c4b90c-6f87-40c8-bef9-3ceede4464f1,archive order,2023-12-08 09:55:22
357,86810cee-ec39-40b9-8817-ca76e653a299,check availability,2023-12-07 18:12:10
358,86810cee-ec39-40b9-8817-ca76e653a299,confirm order,2023-12-07 18:12:14
359,86810cee-ec39-40b9-8817-ca76e653a299,send invoice,2023-12-07 18:12:17
360,86810cee-ec39-40b9-8817-ca76e653a299,ship goods,2023-12-08 09:55:33
361,86810cee-ec39-40b9-8817-ca76e653a299,archive order,2023-12-08 09:55:35
362,1f161b88-3cd9-49d4-935f-d321d5c496a3,check availability,2023-12-07 18:12:10
363,1f161b88-3cd9-49d4-935f-d321d5c496a3,confirm order,2023-12-07 18:12:12
364,1f161b88-3cd9-49d4-935f-d321d5c496a3,ship goods,2023-12-08 09:55:19
365,1f161b88-3cd9-49d4-935f-d321d5c496a3,send invoice,2023-12-08 09:55:23
366,1f161b88-3cd9-49d4-935f-d321d5c496a3,archive order,2023-12-08 09:55:26
367,3597c3cc-3eba-4964-9a4a-c37989e83308,check availability,2023-12-07 18:12:12
368,3597c3cc-3eba-4964-9a4a-c37989e83308,confirm order,2023-12-07 18:12:16
369,3597c3cc-3eba-4964-9a4a-c37989e83308,send invoice,2023-12-07 18:12:25
370,3597c3cc-3eba-4964-9a4a-c37989e83308,ship goods,2023-12-08 09:55:28
371,3597c3cc-3eba-4964-9a4a-c37989e83308,archive order,2023-12-08 09:55:30
372,1e71369b-154b-4421-99d3-88aec17fed0d,check availability,2023-12-07 18:12:12
373,1e71369b-154b-4421-99d3-88aec17fed0d,confirm order,2023-12-07 18:12:17
374,1e71369b-154b-4421-99d3-88aec17fed0d,send invoice,2023-12-07 18:12:24
375,1e71369b-154b-4421-99d3-88aec17fed0d,ship goods,2023-12-08 09:55:27
376,1e71369b-154b-4421-99d3-88aec17fed0d,archive order,2023-12-08 09:55:28
377,13f4455f-2bbf-4571-b321-1a21611be98c,check availability,2023-12-07 18:12:15
378,13f4455f-2bbf-4571-b321-1a21611be98c,confirm order,2023-12-07 18:12:18
379,13f4455f-2bbf-4571-b321-1a21611be98c,send invoice,2023-12-07 18:12:20
380,13f4455f-2bbf-4571-b321-1a21611be98c,ship goods,2023-12-08 09:55:30
381,13f4455f-2bbf-4571-b321-1a21611be98c,archive order,2023-12-08 09:55:32
382,93e39f21-8fd7-456a-a920-75dd81c92246,check availability,2023-12-07 18:12:17
383,93e39f21-8fd7-456a-a920-75dd81c92246,confirm order,2023-12-07 18:12:21
384,93e39f21-8fd7-456a-a920-75dd81c92246,send invoice,2023-12-07 18:12:23
385,93e39f21-8fd7-456a-a920-75dd81c92246,ship goods,2023-12-08 09:55:24
386,93e39f21-8fd7-456a-a920-75dd81c92246,archive order,2023-12-08 09:55:26
387,b72ddad0-d134-4689-9952-d0acc8f378c2,check availability,2023-12-07 18:12:17
388,b72ddad0-d134-4689-9952-d0acc8f378c2,confirm order,2023-12-07 18:12:20
389,b72ddad0-d134-4689-9952-d0acc8f378c2,send invoice,2023-12-07 18:12:31
390,b72ddad0-d134-4689-9952-d0acc8f378c2,ship goods,2023-12-08 09:55:38
391,b72ddad0-d134-4689-9952-d0acc8f378c2,archive order,2023-12-08 09:55:40
392,bd441ac8-e532-4e9b-8b70-c013c10f9f4f,check availability,2023-12-07 18:12:17
393,bd441ac8-e532-4e9b-8b70-c013c10f9f4f,confirm order,2023-12-07 18:12:21
394,bd441ac8-e532-4e9b-8b70-c013c10f9f4f,send invoice,2023-12-07 18:12:28
395,bd441ac8-e532-4e9b-8b70-c013c10f9f4f,ship goods,2023-12-08 09:55:42
396,bd441ac8-e532-4e9b-8b70-c013c10f9f4f,archive order,2023-12-08 09:55:43
397,0d12564c-c853-454f-a073-f85e9247d015,check availability,2023-12-07 18:12:19
398,0d12564c-c853-454f-a073-f85e9247d015,confirm order,2023-12-07 18:12:22
399,0d12564c-c853-454f-a073-f85e9247d015,send invoice,2023-12-08 09:55:27
400,0d12564c-c853-454f-a073-f85e9247d015,ship goods,2023-12-08 09:55:27
401,0d12564c-c853-454f-a073-f85e9247d015,archive order,2023-12-08 09:55:29
402,147e567b-baf3-46b8-a573-96cff63db3dc,check availability,2023-12-07 18:12:19
403,147e567b-baf3-46b8-a573-96cff63db3dc,confirm order,2023-12-07 18:12:22
404,147e567b-baf3-46b8-a573-96cff63db3dc,send invoice,2023-12-07 18:12:26
405,147e567b-baf3-46b8-a573-96cff63db3dc,ship goods,2023-12-08 09:55:34
406,147e567b-baf3-46b8-a573-96cff63db3dc,archive order,2023-12-08 09:55:36
407,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991,check availability,2023-12-07 18:12:20
408,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991,confirm order,2023-12-07 18:12:23
409,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991,send invoice,2023-12-07 18:12:29
410,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991,ship goods,2023-12-08 09:55:33
411,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991,archive order,2023-12-08 09:55:35
412,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4,check availability,2023-12-07 18:12:22
413,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4,confirm order,2023-12-07 18:12:23
414,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4,send invoice,2023-12-07 18:12:29
415,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4,ship goods,2023-12-08 09:55:43
416,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4,archive order,2023-12-08 09:55:44
417,b0a69979-695d-41b3-b343-bfd93c3b03a5,check availability,2023-12-07 18:12:23
418,b0a69979-695d-41b3-b343-bfd93c3b03a5,confirm order,2023-12-07 18:12:25
419,b0a69979-695d-41b3-b343-bfd93c3b03a5,send invoice,2023-12-07 18:12:28
420,b0a69979-695d-41b3-b343-bfd93c3b03a5,ship goods,2023-12-08 09:55:42
421,b0a69979-695d-41b3-b343-bfd93c3b03a5,archive order,2023-12-08 09:55:43
422,8938a16a-536c-4f7d-a0ae-49695b799e52,check availability,2023-12-07 18:12:24
423,8938a16a-536c-4f7d-a0ae-49695b799e52,confirm order,2023-12-07 18:12:29
424,8938a16a-536c-4f7d-a0ae-49695b799e52,ship goods,2023-12-08 09:55:33
425,8938a16a-536c-4f7d-a0ae-49695b799e52,send invoice,2023-12-08 09:55:38
426,8938a16a-536c-4f7d-a0ae-49695b799e52,archive order,2023-12-08 09:55:39
427,a1687da5-2b4d-4438-b95a-da9072125582,check availability,2023-12-07 18:12:24
428,a1687da5-2b4d-4438-b95a-da9072125582,confirm order,2023-12-07 18:12:29
429,a1687da5-2b4d-4438-b95a-da9072125582,send invoice,2023-12-07 18:12:32
430,a1687da5-2b4d-4438-b95a-da9072125582,ship goods,2023-12-08 09:55:39
431,a1687da5-2b4d-4438-b95a-da9072125582,archive order,2023-12-08 09:55:41
432,f1494d44-24b2-4940-9750-9b7569a5a9ff,check availability,2023-12-07 18:12:25
433,f1494d44-24b2-4940-9750-9b7569a5a9ff,confirm order,2023-12-07 18:12:30
434,f1494d44-24b2-4940-9750-9b7569a5a9ff,send invoice,2023-12-07 18:12:35
435,f1494d44-24b2-4940-9750-9b7569a5a9ff,ship goods,2023-12-08 09:55:37
436,f1494d44-24b2-4940-9750-9b7569a5a9ff,archive order,2023-12-08 09:55:39
437,55632ee8-0e8f-463d-bc5d-8def5a9d3455,check availability,2023-12-07 18:12:25
438,55632ee8-0e8f-463d-bc5d-8def5a9d3455,confirm order,2023-12-07 18:12:27
439,55632ee8-0e8f-463d-bc5d-8def5a9d3455,send invoice,2023-12-07 18:12:35
440,55632ee8-0e8f-463d-bc5d-8def5a9d3455,ship goods,2023-12-08 09:55:38
441,55632ee8-0e8f-463d-bc5d-8def5a9d3455,archive order,2023-12-08 09:55:39
442,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,check availability,2023-12-07 18:12:26
443,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,confirm order,2023-12-07 18:12:28
444,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,send invoice,2023-12-07 18:12:31
445,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,ship goods,2023-12-08 09:55:42
446,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,archive order,2023-12-08 09:55:44
447,88b0a614-4ff8-4d11-8ca8-3175098a9907,check availability,2023-12-07 18:12:27
448,88b0a614-4ff8-4d11-8ca8-3175098a9907,confirm order,2023-12-07 18:12:33
449,88b0a614-4ff8-4d11-8ca8-3175098a9907,send invoice,2023-12-07 18:12:35
450,88b0a614-4ff8-4d11-8ca8-3175098a9907,ship goods,2023-12-08 09:55:37
451,88b0a614-4ff8-4d11-8ca8-3175098a9907,archive order,2023-12-08 09:55:39
452,0d6571d7-d94d-4e88-813a-69cb89d2d2ce,check availability,2023-12-07 18:12:28
453,0d6571d7-d94d-4e88-813a-69cb89d2d2ce,confirm order,2023-12-07 18:12:29
454,0d6571d7-d94d-4e88-813a-69cb89d2d2ce,ship goods,2023-12-08 09:55:36
455,0d6571d7-d94d-4e88-813a-69cb89d2d2ce,send invoice,2023-12-08 09:55:39
456,0d6571d7-d94d-4e88-813a-69cb89d2d2ce,archive order,2023-12-08 09:55:41
457,a0d7b149-5677-49e8-984e-08c1524a90b2,check availability,2023-12-07 18:12:29
458,a0d7b149-5677-49e8-984e-08c1524a90b2,confirm order,2023-12-07 18:12:34
459,a0d7b149-5677-49e8-984e-08c1524a90b2,ship goods,2023-12-08 09:55:45
460,a0d7b149-5677-49e8-984e-08c1524a90b2,send invoice,2023-12-08 09:55:45
461,a0d7b149-5677-49e8-984e-08c1524a90b2,archive order,2023-12-08 09:55:47
462,c054560f-8d4f-4210-8853-631252666779,check availability,2023-12-07 18:12:33
463,c054560f-8d4f-4210-8853-631252666779,confirm order,2023-12-07 18:12:36
464,c054560f-8d4f-4210-8853-631252666779,ship goods,2023-12-08 17:40:40
465,c054560f-8d4f-4210-8853-631252666779,send invoice,2023-12-08 17:40:47
466,c054560f-8d4f-4210-8853-631252666779,archive order,2023-12-08 17:40:49
467,d7021921-a0d4-4f2b-8c83-da49323cbeb6,check availability,2023-12-07 18:12:34
468,d7021921-a0d4-4f2b-8c83-da49323cbeb6,confirm order,2023-12-07 18:12:38
469,d7021921-a0d4-4f2b-8c83-da49323cbeb6,send invoice,2023-12-07 18:12:43
470,d7021921-a0d4-4f2b-8c83-da49323cbeb6,ship goods,2023-12-08 17:40:48
471,d7021921-a0d4-4f2b-8c83-da49323cbeb6,archive order,2023-12-08 17:40:49
472,5506295c-96d0-4dab-be7a-3a4d8e12543e,check availability,2023-12-07 18:12:35
473,5506295c-96d0-4dab-be7a-3a4d8e12543e,confirm order,2023-12-07 18:12:36
474,5506295c-96d0-4dab-be7a-3a4d8e12543e,send invoice,2023-12-07 18:12:42
475,5506295c-96d0-4dab-be7a-3a4d8e12543e,ship goods,2023-12-08 17:40:55
476,5506295c-96d0-4dab-be7a-3a4d8e12543e,archive order,2023-12-08 17:40:56
477,8f536f1d-d25f-41f2-bb9c-2983828b6276,check availability,2023-12-07 18:12:35
478,8f536f1d-d25f-41f2-bb9c-2983828b6276,confirm order,2023-12-07 18:12:40
479,8f536f1d-d25f-41f2-bb9c-2983828b6276,send invoice,2023-12-07 18:12:45
480,8f536f1d-d25f-41f2-bb9c-2983828b6276,ship goods,2023-12-08 17:40:48
481,8f536f1d-d25f-41f2-bb9c-2983828b6276,archive order,2023-12-08 17:40:50
482,9ddfe476-2a10-4f15-81fe-73d103513e05,check availability,2023-12-07 18:12:35
483,9ddfe476-2a10-4f15-81fe-73d103513e05,confirm order,2023-12-07 18:12:40
484,9ddfe476-2a10-4f15-81fe-73d103513e05,ship goods,2023-12-08 17:40:46
485,9ddfe476-2a10-4f15-81fe-73d103513e05,send invoice,2023-12-08 17:40:48
486,9ddfe476-2a10-4f15-81fe-73d103513e05,archive order,2023-12-08 17:40:50
487,1137cd4b-f0c2-44a6-9c7e-e17a15dcb7c5,check availability,2023-12-07 18:12:35
488,1137cd4b-f0c2-44a6-9c7e-e17a15dcb7c5,confirm order,2023-12-07 18:12:39
489,1137cd4b-f0c2-44a6-9c7e-e17a15dcb7c5,ship goods,2023-12-08 17:40:46
490,1137cd4b-f0c2-44a6-9c7e-e17a15dcb7c5,send invoice,2023-12-08 17:40:47
491,1137cd4b-f0c2-44a6-9c7e-e17a15dcb7c5,archive order,2023-12-08 17:40:49
492,b66482f7-bf6a-4bf3-8872-a50efac09f85,check availability,2023-12-07 18:12:36
493,b66482f7-bf6a-4bf3-8872-a50efac09f85,confirm order,2023-12-07 18:12:40
494,b66482f7-bf6a-4bf3-8872-a50efac09f85,send invoice,2023-12-07 18:12:44
495,b66482f7-bf6a-4bf3-8872-a50efac09f85,ship goods,2023-12-08 17:40:47
496,b66482f7-bf6a-4bf3-8872-a50efac09f85,archive order,2023-12-08 17:40:49
497,74ae534f-9963-4f17-89e6-fdf8cab9cc51,check availability,2023-12-07 18:12:40
498,74ae534f-9963-4f17-89e6-fdf8cab9cc51,confirm order,2023-12-07 18:12:42
499,74ae534f-9963-4f17-89e6-fdf8cab9cc51,ship goods,2023-12-08 17:40:44
500,74ae534f-9963-4f17-89e6-fdf8cab9cc51,send invoice,2023-12-08 17:40:51
501,74ae534f-9963-4f17-89e6-fdf8cab9cc51,archive order,2023-12-08 17:40:53
502,033e250b-73d7-4367-aef4-7e743d70bee0,check availability,2023-12-07 18:12:40
503,033e250b-73d7-4367-aef4-7e743d70bee0,confirm order,2023-12-07 18:12:46
504,033e250b-73d7-4367-aef4-7e743d70bee0,send invoice,2023-12-07 18:12:49
505,033e250b-73d7-4367-aef4-7e743d70bee0,ship goods,2023-12-08 17:40:54
506,033e250b-73d7-4367-aef4-7e743d70bee0,archive order,2023-12-08 17:40:56
507,063f82e3-1f55-4a54-a30b-420ccbba91a7,check availability,2023-12-07 18:12:44
508,063f82e3-1f55-4a54-a30b-420ccbba91a7,confirm order,2023-12-07 18:12:47
509,063f82e3-1f55-4a54-a30b-420ccbba91a7,send invoice,2023-12-07 18:12:52
510,063f82e3-1f55-4a54-a30b-420ccbba91a7,ship goods,2023-12-08 17:41:01
511,063f82e3-1f55-4a54-a30b-420ccbba91a7,archive order,2023-12-08 17:41:03
512,7f9379f4-244e-453a-9e83-c21493ac963d,check availability,2023-12-07 18:12:45
513,7f9379f4-244e-453a-9e83-c21493ac963d,confirm order,2023-12-07 18:12:50
514,7f9379f4-244e-453a-9e83-c21493ac963d,send invoice,2023-12-07 18:12:56
515,7f9379f4-244e-453a-9e83-c21493ac963d,ship goods,2023-12-08 17:41:02
516,7f9379f4-244e-453a-9e83-c21493ac963d,archive order,2023-12-08 17:41:03
517,c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,check availability,2023-12-07 18:12:46
518,c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,confirm order,2023-12-07 18:12:50
519,c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,ship goods,2023-12-08 17:41:00
520,c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,send invoice,2023-12-08 17:41:01
521,c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,archive order,2023-12-08 17:41:02
522,5740637a-29de-4ded-801c-626fa43f041c,check availability,2023-12-07 18:12:47
523,5740637a-29de-4ded-801c-626fa43f041c,confirm order,2023-12-07 18:12:51
524,5740637a-29de-4ded-801c-626fa43f041c,ship goods,2023-12-08 17:40:54
525,5740637a-29de-4ded-801c-626fa43f041c,send invoice,2023-12-08 17:40:59
526,5740637a-29de-4ded-801c-626fa43f041c,archive order,2023-12-08 17:41:00
527,c13b0e9d-8055-497b-9185-6ffab928e713,check availability,2023-12-07 18:12:48
528,c13b0e9d-8055-497b-9185-6ffab928e713,confirm order,2023-12-07 18:12:50
529,c13b0e9d-8055-497b-9185-6ffab928e713,send invoice,2023-12-07 18:13:01
530,c13b0e9d-8055-497b-9185-6ffab928e713,ship goods,2023-12-08 18:58:08
531,c13b0e9d-8055-497b-9185-6ffab928e713,archive order,2023-12-08 18:58:09
532,029c1009-e2c1-4c4d-a399-6f0f437611c9,check availability,2023-12-07 18:12:48
533,029c1009-e2c1-4c4d-a399-6f0f437611c9,confirm order,2023-12-07 18:12:51
534,029c1009-e2c1-4c4d-a399-6f0f437611c9,ship goods,2023-12-08 18:57:53
535,029c1009-e2c1-4c4d-a399-6f0f437611c9,send invoice,2023-12-08 18:58:00
536,029c1009-e2c1-4c4d-a399-6f0f437611c9,archive order,2023-12-08 18:58:02
537,6d2fa8bd-2d65-4728-b46a-34d48d351b7c,check availability,2023-12-07 18:12:53
538,6d2fa8bd-2d65-4728-b46a-34d48d351b7c,confirm order,2023-12-07 18:12:57
539,6d2fa8bd-2d65-4728-b46a-34d48d351b7c,send invoice,2023-12-07 18:13:07
540,6d2fa8bd-2d65-4728-b46a-34d48d351b7c,ship goods,2023-12-08 18:58:09
541,6d2fa8bd-2d65-4728-b46a-34d48d351b7c,archive order,2023-12-08 18:58:11
542,6237f215-69a3-49a3-8062-7f60e608caef,check availability,2023-12-07 18:12:53
543,6237f215-69a3-49a3-8062-7f60e608caef,confirm order,2023-12-07 18:12:59
544,6237f215-69a3-49a3-8062-7f60e608caef,send invoice,2023-12-07 18:13:03
545,6237f215-69a3-49a3-8062-7f60e608caef,ship goods,2023-12-08 18:58:10
546,6237f215-69a3-49a3-8062-7f60e608caef,archive order,2023-12-08 18:58:11
547,fcc50bb1-fc68-41a0-94b4-bb07ca0b6124,check availability,2023-12-07 18:12:53
548,fcc50bb1-fc68-41a0-94b4-bb07ca0b6124,confirm order,2023-12-07 18:12:56
549,fcc50bb1-fc68-41a0-94b4-bb07ca0b6124,send invoice,2023-12-07 18:13:05
550,fcc50bb1-fc68-41a0-94b4-bb07ca0b6124,ship goods,2023-12-08 18:58:05
551,fcc50bb1-fc68-41a0-94b4-bb07ca0b6124,archive order,2023-12-08 18:58:06
552,569ca148-6ce4-4609-9f7c-26cd8ed89717,check availability,2023-12-07 18:12:56
553,569ca148-6ce4-4609-9f7c-26cd8ed89717,confirm order,2023-12-07 18:12:57
554,569ca148-6ce4-4609-9f7c-26cd8ed89717,send invoice,2023-12-07 18:12:59
555,569ca148-6ce4-4609-9f7c-26cd8ed89717,ship goods,2023-12-08 18:58:06
556,569ca148-6ce4-4609-9f7c-26cd8ed89717,archive order,2023-12-08 18:58:07
557,7306eade-78d9-4534-997b-4651b8ce8493,check availability,2023-12-07 18:12:57
558,7306eade-78d9-4534-997b-4651b8ce8493,confirm order,2023-12-07 18:12:59
559,7306eade-78d9-4534-997b-4651b8ce8493,send invoice,2023-12-07 18:13:05
560,7306eade-78d9-4534-997b-4651b8ce8493,ship goods,2023-12-08 18:58:11
561,7306eade-78d9-4534-997b-4651b8ce8493,archive order,2023-12-08 18:58:12
562,732c6884-e1ef-4b9a-b509-3ca96bb02f90,check availability,2023-12-07 18:12:58
563,732c6884-e1ef-4b9a-b509-3ca96bb02f90,confirm order,2023-12-07 18:13:00
564,732c6884-e1ef-4b9a-b509-3ca96bb02f90,send invoice,2023-12-07 18:13:04
565,732c6884-e1ef-4b9a-b509-3ca96bb02f90,ship goods,2023-12-08 18:58:15
566,732c6884-e1ef-4b9a-b509-3ca96bb02f90,archive order,2023-12-08 18:58:16
567,c5b151e1-2b36-4084-971e-909d1dde0969,check availability,2023-12-07 18:12:58
568,c5b151e1-2b36-4084-971e-909d1dde0969,confirm order,2023-12-07 18:13:02
569,c5b151e1-2b36-4084-971e-909d1dde0969,send invoice,2023-12-07 18:13:12
570,c5b151e1-2b36-4084-971e-909d1dde0969,ship goods,2023-12-08 18:58:22
571,c5b151e1-2b36-4084-971e-909d1dde0969,archive order,2023-12-08 18:58:23
572,dbc8e35f-59ed-4930-bce1-15b6ec5b2fc7,check availability,2023-12-07 18:12:59
573,dbc8e35f-59ed-4930-bce1-15b6ec5b2fc7,confirm order,2023-12-07 18:13:05
574,dbc8e35f-59ed-4930-bce1-15b6ec5b2fc7,send invoice,2023-12-07 18:13:12
575,dbc8e35f-59ed-4930-bce1-15b6ec5b2fc7,ship goods,2023-12-08 18:58:22
576,dbc8e35f-59ed-4930-bce1-15b6ec5b2fc7,archive order,2023-12-08 18:58:23
577,c66d6628-d02e-42ab-a341-4458aecdca32,check availability,2023-12-07 18:13:00
578,c66d6628-d02e-42ab-a341-4458aecdca32,confirm order,2023-12-07 18:13:02
579,c66d6628-d02e-42ab-a341-4458aecdca32,send invoice,2023-12-07 18:13:10
580,c66d6628-d02e-42ab-a341-4458aecdca32,ship goods,2023-12-08 18:58:11
581,c66d6628-d02e-42ab-a341-4458aecdca32,archive order,2023-12-08 18:58:12
582,8b0209f4-f8c0-440c-93a8-3659f5d85860,check availability,2023-12-07 18:13:00
583,8b0209f4-f8c0-440c-93a8-3659f5d85860,confirm order,2023-12-07 18:13:04
584,8b0209f4-f8c0-440c-93a8-3659f5d85860,send invoice,2023-12-07 18:13:08
585,8b0209f4-f8c0-440c-93a8-3659f5d85860,ship goods,2023-12-08 18:58:21
586,8b0209f4-f8c0-440c-93a8-3659f5d85860,archive order,2023-12-08 18:58:22
587,305f4f39-cda0-4ce9-a266-3617c44df02d,check availability,2023-12-07 18:13:00
588,305f4f39-cda0-4ce9-a266-3617c44df02d,confirm order,2023-12-07 18:13:04
589,305f4f39-cda0-4ce9-a266-3617c44df02d,send invoice,2023-12-07 18:13:09
590,305f4f39-cda0-4ce9-a266-3617c44df02d,ship goods,2023-12-08 18:58:16
591,305f4f39-cda0-4ce9-a266-3617c44df02d,archive order,2023-12-08 18:58:17
592,49293b98-bdff-4ae7-b7ff-526dbb78dcf1,check availability,2023-12-07 18:13:00
593,49293b98-bdff-4ae7-b7ff-526dbb78dcf1,confirm order,2023-12-07 18:13:04
594,49293b98-bdff-4ae7-b7ff-526dbb78dcf1,send invoice,2023-12-07 18:13:09
595,49293b98-bdff-4ae7-b7ff-526dbb78dcf1,ship goods,2023-12-09 16:03:16
596,49293b98-bdff-4ae7-b7ff-526dbb78dcf1,archive order,2023-12-09 16:03:18
597,ea85feed-4bb5-4538-8365-a80a7a0b0d6e,check availability,2023-12-07 18:13:01
598,ea85feed-4bb5-4538-8365-a80a7a0b0d6e,confirm order,2023-12-07 18:13:05
599,ea85feed-4bb5-4538-8365-a80a7a0b0d6e,send invoice,2023-12-07 18:13:08
